Age,Nutrients,Animal,Exp,Animal ID,t h a1,t h t1,t h t2,t h i,t h tm,h h a1,h h t1,h h t2,h h i,h h tm,t bwm a1,t bwm t1,t bwm t2,t bwm i,t bwm tm,h bwm a1,h bwm t1,h bwm t2,h bwm i,h bwm tm,pm a1,pm t1,pm t2,pm i,pm tm,g a1,g t1,g t2,g i,g tm
1,DR,5,CMFLIM10,CMFLIM10 Animal5 DR Day1,0.6375048,0.629606,3.17068,10714.93384,1.550733128,0.680715463,0.639544,3.14529,8574.307305,1.439589951,0.713018412,0.753681,3.202035,7135.879218,1.456313519,0.7521236,0.783754,3.258081,13890.88398,1.397081269,0.683800647,0.635994,2.593495,14236.58269,1.25495455,0.729081255,0.667301,3.251669,8419.354839,1.367454735
1,DR,3,CMFLIM12,CMFLIM12 Animal3 DR Day1,0.605097501,0.576991,3.012263,2369.047619,1.538685999,0.70498867,0.553639,3.025627,12074.24812,1.282903468,0.652930878,0.534102,2.786814,6941.00295,1.315948776,0.755139405,0.700724,3.16794,13883.61409,1.304847978,0.719362526,0.61696,2.504474,14217.44325,1.146667161,0.584907165,0.614118,2.736011,5631.808279,1.494900581
1,AL,9,CMFLIM14,CMFLIM14 Animal9 AL Day1,0.631094087,0.645202,3.04747,9786.223278,1.53141287,0.649954942,0.625568,3.215642,12353.55286,1.532210604,0.761741883,0.630242,3.298259,5522.803115,1.265918707,0.731250076,0.66379,2.915533,12399.2629,1.26894576,0.673738834,0.623797,2.583852,14782.17822,1.26328683,0.701618878,0.659877,3.046383,3726.072607,1.371965338
1,AL,6,CMFLIM10,CMFLIM10 Animal6 AL Day1,0.618980408,0.555508,3.100136,8976.911977,1.525061122,#N/A,#N/A,#N/A,#N/A,#N/A,0.746213499,0.601484,3.135269,5124.656782,1.244524429,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1,AL,4,CMFLIM12,CMFLIM12 Animal4 AL Day1,0.647448197,0.618354,3.178217,9148.264984,1.520838316,0.671222851,0.551363,3.165415,7907.304412,1.410803564,0.748104788,0.504961,2.933632,3535.647861,1.116731596,0.771211552,0.571581,2.887992,8954.468803,1.101549078,0.723377401,0.558792,2.65983,8443.857332,1.139986592,0.689474823,0.589892,3.084368,2323.679727,1.364489601
1,AL,8,CMFLIM10,CMFLIM10 Animal8 AL Day1,0.601760128,0.545043,2.994421,4742.283951,1.520482981,0.655445168,0.647824,3.276239,6605.079885,1.553457089,0.765423087,0.603945,3.120513,4325.782093,1.194273753,0.767067049,0.56039,2.930329,7007.341374,1.112426885,0.732547467,0.527065,2.503312,11134.19118,1.055617266,0.613968608,0.580023,2.916135,4226.958525,1.481835567
1,DR,8,CMFLIM14,CMFLIM14 Animal8 DR Day1,0.67663448,0.610321,3.42456,9342.511013,1.520348858,0.702281321,0.647871,3.054661,14166.66667,1.364417339,0.756774484,0.581028,3.033561,4140.986908,1.177546604,0.750947165,0.655241,3.067473,6218.687873,1.256014218,0.75016459,0.602384,2.747635,13159.69803,1.138343663,0.755489982,0.597803,3.233332,8163.865546,1.242216243
1,AL,6,CMFLIM12,CMFLIM12 Animal6 AL Day1,0.680762492,0.630945,3.321521,8220.382166,1.489877777,0.649975021,0.603089,3.270303,7348.745046,1.536680524,0.795788321,0.5481,2.946526,10226.55841,1.0378866,0.752672463,0.614133,3.042322,6266.634051,1.214691005,0.689874869,0.570255,2.659948,6085.889571,1.218321315,0.677140427,0.509593,2.684189,4500.442087,1.211682136
1,DR,4,CMFLIM12,CMFLIM12 Animal4 DR Day1,0.647191047,0.641557,3.029259,8645.814978,1.483959643,0.635413266,0.592454,2.915879,9816.291161,1.439543932,0.698245527,0.646097,2.606137,6961.715161,1.237547837,0.75696007,0.717435,3.073064,6223.166844,1.289946907,0.691742308,0.517676,2.289539,16386.55462,1.063866399,0.714419372,0.901039,3.73939,8290.909091,1.711617061
1,DR,5,CMFLIM12,CMFLIM12 Animal5 DR Day1,0.642864834,0.56183,3.109628,11047.941,1.471738262,0.672797215,0.548798,3.01804,5510.763209,1.356740859,0.69354868,0.648453,2.895541,4258.939096,1.337076084,0.749505981,0.765127,3.149543,4191.24308,1.362408947,0.686815283,0.625582,2.516086,6342.981187,1.21765896,0.717373761,0.680305,3.545723,10749.4824,1.490147313
1,AL,7,CMFLIM12,CMFLIM12 Animal7 AL Day1,0.641300794,0.595949,3.031992,7761.670762,1.46975569,0.655878713,0.513602,2.990979,10747.69053,1.366120162,0.718888877,0.585318,3.260938,13912.26216,1.337464543,0.753546138,0.559356,2.738354,7247.030238,1.096378472,0.733494107,0.562148,2.636293,15668.97747,1.114919865,0.688300181,0.588989,3.083535,5868.983957,1.366538537
1,AL,6,CMFLIM14,CMFLIM14 Animal6 AL Day1,0.660902163,0.613487,3.11597,5196.473552,1.462073572,0.763204404,0.621191,2.986382,6300.391389,1.181257812,0.784179048,0.559376,2.727176,3923.299566,1.02723266,0.769572349,0.600235,2.978679,7667.519182,1.148294264,0.677227355,0.552016,2.575326,7023.847377,1.20508512,0.701078552,0.643185,3.010313,6355.163728,1.350770329
1,AL,1,CMFLIM10,CMFLIM10 Animal1 AL Day1,0.64631297,0.589858,3.053973,12115.90909,1.461383516,0.648957295,0.51837,2.991084,6324.269889,1.386398211,0.70953261,0.548844,2.787012,8451.986755,1.198958817,0.791844524,0.522587,2.705975,5830.065359,0.977071168,0.738084836,0.550561,2.56342,9750.556793,1.077759295,#N/A,#N/A,#N/A,#N/A,#N/A
1,AL,10,CMFLIM12,CMFLIM12 Animal10 AL Day1,0.627766922,0.59177,2.907531,9756.321839,1.453772845,0.640855247,0.653045,3.359599,8331.428571,1.625089668,0.754468574,0.575365,2.938158,9048.686739,1.155504935,0.732113382,0.651749,3.019107,5537.037037,1.285932528,0.749166319,0.609134,2.762312,8090.30837,1.149223564,0.663528204,0.531159,2.85237,10611.79361,1.312181034
1,AL,3,CMFLIM10,CMFLIM10 Animal3 AL Day1,0.667807027,0.606844,3.153143,9478.33935,1.452706635,0.629264213,0.639559,3.449392,6159.509202,1.681264649,0.762104557,0.542593,2.736948,7014.548567,1.064620055,0.747124428,0.567183,2.76554,9519.064125,1.123093784,0.739214529,0.575954,2.827133,11839.10534,1.163028776,#N/A,#N/A,#N/A,#N/A,#N/A
1,AL,8,CMFLIM12,CMFLIM12 Animal8 AL Day1,0.666239397,0.586794,3.171827,4191.508582,1.449576173,0.612395618,0.64048,3.230201,7403.762663,1.644267208,0.67943221,0.599285,2.9489,2973.988439,1.352495888,0.72433333,0.630313,2.96433,9519.944017,1.273723694,0.690749641,0.604044,2.583319,10015.65558,1.216135504,0.669408357,0.538138,2.77314,17607.61155,1.277010983
1,DR,6,CMFLIM12,CMFLIM12 Animal6 DR Day1,0.676745873,0.614261,3.124511,10259.53566,1.425709672,0.627691379,0.576746,2.779828,8643.396226,1.396972421,0.685322341,0.612007,2.762681,4599.50403,1.28877606,0.731291582,0.695832,2.858094,6037.037037,1.276850001,0.638961396,0.613793,2.413224,12591.18943,1.263457056,0.686831333,0.624848,2.988149,4518.518519,1.364959824
1,DR,5,CMFLIM14,CMFLIM14 Animal5 DR Day1,0.670889206,0.580118,3.142544,9876.64042,1.423440055,0.714427359,0.590654,3.128599,17923.36103,1.315421656,0.654352666,0.480447,2.92059,4342.710997,1.323875923,0.776821767,0.657824,3.273398,11083.18891,1.241563184,0.761304669,0.629438,2.905105,14476.08454,1.172629088,0.726104758,0.561989,2.905954,3375.545852,1.203989861
1,AL,2,CMFLIM14,CMFLIM14 Animal2 AL Day1,0.613588742,0.551382,2.801181,15339.37563,1.420729662,0.615999094,0.533243,2.884115,11407.78499,1.435979978,0.728286978,0.614872,3.02449,6230.958231,1.269596589,0.756609983,0.584106,2.832431,13351.38705,1.13132586,0.715411367,0.538873,2.483446,11525.81032,1.092276372,0.754682861,0.72401,3.471268,8540.540541,1.397959473
1,AL,10,CMFLIM10,CMFLIM10 Animal10 AL Day1,0.629222838,0.559307,2.878104,10115.97633,1.419063971,0.672555746,0.599045,3.049092,7058.782365,1.401298812,0.760014167,0.625251,2.955769,5819.628647,1.184542304,0.75808321,0.534786,2.84205,5720.090293,1.092951901,0.729593081,0.572259,2.788492,9718.768502,1.171543737,#N/A,#N/A,#N/A,#N/A,#N/A
1,AL,5,CMFLIM14,CMFLIM14 Animal5 AL Day1,0.676711884,0.611411,3.108393,8729.131175,1.418655606,0.686354792,0.532542,2.986857,7511.363636,1.302326139,0.782269048,0.513565,2.763798,6737.980769,1.003510373,0.74082321,0.586008,2.835889,7661.894273,1.169124935,0.695298266,0.603753,2.684722,9503.267974,1.237827863,0.684763741,0.674794,3.032187,7796.226415,1.41792975
1,DR,7,CMFLIM12,CMFLIM12 Animal7 DR Day1,0.632253816,0.564878,2.879064,13922.85714,1.415911071,0.628455909,0.569039,2.84104,5592.497869,1.413187546,0.723486153,0.646519,2.953188,5369.942197,1.284344919,0.67394968,0.552141,2.506239,2648.312611,1.189275278,0.667221089,0.611215,2.499288,5488.25257,1.239525877,0.728777536,0.603531,2.945674,3089.026915,1.238772796
1,AL,9,CMFLIM12,CMFLIM12 Animal9 AL Day1,0.670366103,0.604674,3.046677,8773.776547,1.409640965,0.697583693,0.551629,3.04966,9476.102941,1.30707431,0.721977822,0.604279,2.834521,7873.161765,1.224335738,0.726172025,0.576097,2.748803,9055.019305,1.171044684,0.701455928,0.576034,2.580443,14532.33831,1.174438425,0.598098128,0.632255,2.575101,6589.430894,1.413088444
1,DR,8,CMFLIM12,CMFLIM12 Animal8 DR Day1,0.634143883,0.589791,2.826489,7466.960352,1.408100645,0.649414525,0.581884,2.824727,6927.516779,1.368192179,0.68200797,0.70042,2.981094,3851.338873,1.425656155,0.745901869,0.619436,2.703191,7897.910448,1.148914251,0.698245768,0.635374,2.567442,10366.61074,1.218383696,0.7264225,0.537638,2.485213,2372.972973,1.0704507
1,AL,2,CMFLIM10,CMFLIM10 Animal2 AL Day1,0.676124934,0.565389,3.165272,8924.414716,1.407426278,0.557373251,0.542087,3.148283,7806.799337,1.695659063,0.764143588,0.54959,2.735643,5113.796576,1.065184617,0.791358615,0.630804,3.371665,6717.592593,1.202661035,0.690619488,0.616187,2.662218,6989.431968,1.249189118,0.705697791,0.539277,2.723433,5040.380048,1.182078936
1,DR,6,CMFLIM10,CMFLIM10 Animal6 DR Day1,0.679049744,0.592656,3.117842,9846.277022,1.403115093,0.669709526,0.605544,2.952159,7536.412078,1.380608581,0.720665529,0.643729,2.794231,9134.249471,1.244438339,0.714090662,0.650634,2.588235,7381.020848,1.204612219,0.570297264,0.754162,2.325948,11965.34653,1.429562745,0.717813138,0.732049,2.79553,6079.268293,1.314336228
1,DR,1,CMFLIM12,CMFLIM12 Animal1 DR Day1,0.635732243,0.553509,2.860274,16003.89105,1.393789112,0.677381926,0.605591,3.192705,4633.663366,1.440240736,0.621968041,0.636114,2.655728,7551.592357,1.399592637,0.728492389,0.680631,2.923181,3632.970451,1.289500393,0.655055609,0.582171,2.323451,5026.0631,1.182815769,0.681517804,0.678587,2.791624,2958.14978,1.351551664
1,AL,3,CMFLIM12,CMFLIM12 Animal3 AL Day1,0.665250474,0.58886,2.973132,6012.383901,1.386993922,0.633329479,0.552126,3.066669,11608.12425,1.474134792,0.805226635,0.501188,2.703644,3886.178862,0.930167766,0.747709996,0.593164,2.927325,12705.74972,1.182049488,0.731443947,0.581227,2.631742,17623.76238,1.131905215,0.709428797,0.564589,2.670277,2694.467382,1.176441295
1,AL,7,CMFLIM10,CMFLIM10 Animal7 AL Day1,0.651071778,0.58545,2.867977,16349.50249,1.381888088,0.696047769,0.511707,2.819907,6111.403509,1.21328954,0.685596112,0.541924,2.759005,6387.477314,1.238982886,0.769458696,0.564011,2.687773,7883.72093,1.053625861,0.738592134,0.541465,2.521719,8888.615889,1.059118972,0.713122073,0.554294,3.111015,3978.378378,1.28776082
1,DR,1,CMFLIM14,CMFLIM14 Animal1 DR Day1,0.63854147,0.520394,2.876795,7691.756272,1.372135242,0.722580396,0.557186,3.279757,7054.176072,1.312480569,0.76770901,0.631167,3.135805,4742.358079,1.212971841,0.772585759,0.587215,2.917677,3687.57259,1.117195247,0.774035887,0.630806,3.09641,6988.571429,1.187944021,0.786970713,0.614281,3.462942,4593.181818,1.221129222
1,DR,9,CMFLIM14,CMFLIM14 Animal9 DR Day1,0.675136795,0.57549,3.00369,15358.94284,1.364322834,0.676442603,0.538845,2.704172,4248.863636,1.239452568,0.792438452,0.571576,2.967633,6267.953321,1.0689053,0.69183041,0.557175,2.353735,3750.98531,1.110820159,0.737847626,0.548116,2.467155,5143.188854,1.05119663,0.694614009,0.704399,3.336085,2848.114711,1.508079037
1,DR,7,CMFLIM10,CMFLIM10 Animal7 DR Day1,0.653765293,0.584439,2.836104,10043.58354,1.364043572,0.645685447,0.521977,2.774255,9536.13808,1.319991873,0.714435188,0.639805,2.676702,12345.31928,1.221471109,0.716703881,0.641193,2.650375,7848.751836,1.210386463,0.680421913,0.617494,2.333151,14608.76133,1.165780382,0.727968498,0.588678,2.780938,8219.478738,1.185041781
1,DR,8,CMFLIM10,CMFLIM10 Animal8 DR Day1,0.674357487,0.639843,2.828313,23770.01704,1.35250187,0.665166235,0.551268,2.8516,15742.7766,1.321496824,0.737503664,0.595274,2.715968,8153.900709,1.151948405,0.718001405,0.559069,2.625223,7609.022556,1.141721525,0.668056802,0.565192,2.406079,10915.63055,1.176261918,0.701944942,0.527406,2.661641,5216.138329,1.163525537
1,AL,1,CMFLIM14,CMFLIM14 Animal1 AL Day1,0.68221157,0.577317,2.986576,14120.55336,1.342951635,0.661526217,0.537919,2.977744,12922.43767,1.363735798,0.791519155,0.551273,2.731577,13470.88186,1.00582462,0.751285759,0.591348,2.955774,12886.34361,1.179414418,0.742647678,0.583412,2.62416,14014.79915,1.108603236,0.69660464,0.659832,3.22513,6055.147059,1.43813151
1,AL,4,CMFLIM10,CMFLIM10 Animal4 AL Day1,0.646393329,0.531871,2.824284,11005.44662,1.342483529,0.659238341,0.592107,3.074001,12782.47261,1.437841317,0.728106172,0.607696,2.793297,5179.124281,1.201947422,0.703150463,0.673704,3.349512,14329.23833,1.468016366,0.710173746,0.62244,2.919602,17738.06078,1.288217857,#N/A,#N/A,#N/A,#N/A,#N/A
1,DR,1,CMFLIM10,CMFLIM10 Animal1 DR Day1,0.630384161,0.530804,2.714779,9510.351468,1.338035752,0.688658827,0.572525,2.853493,17102.27973,1.282684253,0.666032022,0.644601,2.404096,5068.389058,1.232215987,0.682163195,0.619591,2.508193,10131.34485,1.219858226,0.641132443,0.676868,2.37239,14222.26124,1.285335838,0.708154818,0.561159,2.809685,13183.02829,1.21738048
1,DR,4,CMFLIM10,CMFLIM10 Animal4 DR Day1,0.641535405,0.537143,2.735168,14153.30823,1.325057141,0.707188379,0.582513,3.005105,11573.80457,1.291876091,0.716348508,0.659161,2.67321,9493.763991,1.230449004,0.675361037,0.644508,2.660088,8928.315412,1.298843801,0.660328597,0.610301,2.352862,12233.69565,1.20219914,0.741355591,0.541237,2.691195,4981.349911,1.097311616
1,DR,3,CMFLIM10,CMFLIM10 Animal3 DR Day1,0.670048359,0.517758,2.839715,9186.489607,1.283891522,0.681504859,0.559609,2.949043,9881.698686,1.320632119,0.733661497,0.37062,2.28696,6391.545392,0.881015127,0.73876474,0.746658,2.981658,14876.72956,1.330518806,0.646499095,0.654009,2.434613,11149.75042,1.283454125,0.676770408,0.602399,2.930415,3928.104575,1.354882662
1,AL,7,CMFLIM14,CMFLIM14 Animal7 AL Day1,0.700475911,0.537511,2.986019,6632.731959,1.270898128,0.650423206,0.568675,2.867224,5922.680412,1.37219439,0.739996945,0.653298,3.006107,7563.51626,1.265035528,0.694354162,0.602167,2.742653,6592.070485,1.256397637,0.690046574,0.575977,2.595976,10495.10763,1.202082611,#N/A,#N/A,#N/A,#N/A,#N/A
1,AL,5,CMFLIM10,CMFLIM10 Animal5 AL Day1,0.690996867,0.516325,2.928133,4926.380368,1.261581228,#N/A,#N/A,#N/A,#N/A,#N/A,0.736985053,0.600556,2.920641,6706.428098,1.210773033,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.72087165,0.592581,3.027349,5452.401747,1.272193774
1,DR,2,CMFLIM10,CMFLIM10 Animal2 DR Day1,0.681283066,0.530426,2.787928,14854.50346,1.249930116,0.679232037,0.550583,2.838871,9120.098039,1.284592481,0.760851559,0.539035,2.546094,6590.404441,1.019020031,0.718608873,0.619399,2.714368,7565.499351,1.208904688,0.715015093,0.535322,2.355619,13345.45455,1.054079171,0.647691889,0.558077,2.658911,6063.492063,1.298217858
1,AL,2,CMFLIM12,CMFLIM12 Animal2 AL Day1,0.701223487,0.53916,2.896601,11233.69116,1.243508002,0.67894656,0.559914,3.024208,10499.2224,1.351084066,0.787696251,0.567717,2.783432,11880.26424,1.038121601,0.746058216,0.647845,3.110202,7686.567164,1.273140329,0.708748827,0.596802,2.535771,14120.80537,1.161528996,0.738918461,0.576732,2.885401,7957.04698,1.179482856
1,AL,3,CMFLIM14,CMFLIM14 Animal3 AL Day1,0.66290812,0.477698,2.741732,5036.253776,1.240885477,0.718642483,0.532569,3.019891,11291.94188,1.232395742,0.71952227,0.619426,2.851355,3682.779456,1.245432379,0.733545751,0.567154,2.773808,9550.522648,1.155126334,0.70078851,0.523273,2.451282,16154.3943,1.100155446,0.720541439,0.768969,3.346033,4135.501355,1.489151597
1,AL,10,CMFLIM14,CMFLIM14 Animal10 AL Day1,0.716530702,0.548737,2.937909,12245.22761,1.22599391,0.704141419,0.607375,3.099069,9649.050372,1.344564051,0.696728953,0.579869,2.600457,5091.212458,1.192654838,0.752573844,0.619835,2.95611,8208.398134,1.197890543,0.719567552,0.622866,2.66445,11079.49126,1.195392399,#N/A,#N/A,#N/A,#N/A,#N/A
1,AL,8,CMFLIM14,CMFLIM14 Animal8 AL Day1,0.715968991,0.546881,2.890511,7480.559876,1.212544594,0.610802089,0.623076,3.121795,5422.764228,1.595572215,0.740806951,0.590141,2.939518,5395.522388,1.199083188,0.722917331,0.611001,2.831337,5638.211382,1.226217625,0.682941709,0.547427,2.430471,6482.029598,1.144461713,0.65186318,0.574393,2.847594,8125.874126,1.365777967
1,DR,7,CMFLIM14,CMFLIM14 Animal7 DR Day1,0.70859506,0.542463,2.824818,6421.43906,1.207552522,0.673025431,0.568447,2.934024,4775.770457,1.34193052,0.76713495,0.611276,2.731636,6717.584369,1.105033737,0.724522936,0.562212,2.506083,6065.110565,1.097703876,0.742273347,0.565975,2.397005,6460.199005,1.037880233,#N/A,#N/A,#N/A,#N/A,#N/A
1,AL,1,CMFLIM12,CMFLIM12 Animal1 AL Day1,0.748947062,0.518957,2.950168,6427.592955,1.129319664,0.697294283,0.60463,3.136856,14082.43728,1.371149287,0.728396992,0.560844,3.24645,2276.923077,1.290262668,0.813902612,0.533278,2.826755,17355.95106,0.960088079,0.724983405,0.555868,2.580472,16330.24691,1.112667698,0.650793229,0.614436,2.950353,3337.47412,1.430154033
1,DR,2,CMFLIM14,CMFLIM14 Animal2 DR Day1,0.717895688,0.495503,2.660127,8425.80422,1.106152764,0.734258568,0.565129,3.348759,12465.49192,1.304854822,0.76916544,0.652378,3.076109,4736.613917,1.211858879,0.694354501,0.593595,3.160031,14017.10731,1.378014612,0.704544596,0.718154,3.377899,15415.00766,1.503990034,0.695594859,0.587685,3.202486,5880.261927,1.383643867
